address,isHostedBySuperhost,location/lat,location/lng,name,numberOfGuests,pricing/rate/amount,pricing/rate/amountFormatted,pricing/rate/currency,pricing/rateType,primaryHost/badges/0,primaryHost/badges/1,primaryHost/firstName,primaryHost/hasProfilePic,primaryHost/hostUrl,primaryHost/id,primaryHost/languages/0,primaryHost/languages/1,primaryHost/languages/2,primaryHost/languages/3,primaryHost/memberSince,primaryHost/pictureUrl,primaryHost/responseRate,primaryHost/responseTime,primaryHost/smartName,primaryHost/thumbnailUrl,roomType,stars,url,primaryHost/about
"Karachi, Sindh, Pakistan",Yes,24.95606,67.13472,"Welcome
 AC Bedroom with toilet + lounge & kitchen",3,23,$23,USD,nightly,24 Reviews,Identity verified,Ahmed,true,https://www.airbnb.com/users/show/406434832,406434832,English,हिन्दी,,,Joined in June 2021,https://a0.muscache.com/im/pictures/user/1a532c01-eb5c-4137-ba16-5f2385b20135.jpg?aki_policy=profile_large,100%,within an hour,Ahmed,https://a0.muscache.com/im/pictures/user/1a532c01-eb5c-4137-ba16-5f2385b20135.jpg?aki_policy=profile_small,Entire place,4.93,https://www.airbnb.com/rooms/54177456,"I am a medical doctor by profession, working in both government and private hospitals and live with my family in the adjacent home of my Airbnb property. My intention is to give best possible services at a very reasonable and affordable prices for all guests"
"Karachi, Sindh, Pakistan",No,24.92507,67.20159,Single Room 2 beds attach bath,4,57,$57,USD,nightly,,,Ali,true,https://www.airbnb.com/users/show/280296791,280296791,,,,,Joined in July 2019,https://a0.muscache.com/im/pictures/user/eead1bb3-b60d-4d26-9164-14b27884aed4.jpg?aki_policy=profile_large,,,Ali,https://a0.muscache.com/im/pictures/user/eead1bb3-b60d-4d26-9164-14b27884aed4.jpg?aki_policy=profile_small,Private room,,https://www.airbnb.com/rooms/37230851,
"Karachi, Sindh, Pakistan",No,24.90265,67.19031,Near airport just 5 minutes away house for rent,4,57,$57,USD,nightly,,,Hassan,true,https://www.airbnb.com/users/show/305266942,305266942,,,,,Joined in October 2019,https://a0.muscache.com/im/pictures/user/3e2b9353-0ab2-4cef-8b94-c38b441d10d4.jpg?aki_policy=profile_large,,,Hassan,https://a0.muscache.com/im/pictures/user/3e2b9353-0ab2-4cef-8b94-c38b441d10d4.jpg?aki_policy=profile_small,Entire place,,https://www.airbnb.com/rooms/39718424,
"Karachi, Sindh, Pakistan",No,24.80195,67.07377,"Defense Phase#6,Furnished and comfy apartment",2,51,$51,USD,nightly,,,Bilawal,true,https://www.airbnb.com/users/show/366973063,366973063,,,,,Joined in September 2020,https://a0.muscache.com/im/pictures/user/ae92e733-7b51-4a13-9917-58c54e30b909.jpg?aki_policy=profile_large,0%,a few days or more,Bilawal,https://a0.muscache.com/im/pictures/user/ae92e733-7b51-4a13-9917-58c54e30b909.jpg?aki_policy=profile_small,Private room,,https://www.airbnb.com/rooms/47797893,
"Karachi, Sindh, Pakistan",No,25.04074,67.09359,Your Home,2,51,$51,USD,nightly,Identity verified,,Arisha,true,https://www.airbnb.com/users/show/247950784,247950784,,,,,Joined in March 2019,https://a0.muscache.com/im/pictures/user/ec81eafc-4739-4cd6-8aa6-f955dcb02adf.jpg?aki_policy=profile_large,0%,a few days or more,Arisha,https://a0.muscache.com/im/pictures/user/ec81eafc-4739-4cd6-8aa6-f955dcb02adf.jpg?aki_policy=profile_small,Private room,,https://www.airbnb.com/rooms/34029463,
"Karachi, Sindh, Pakistan",No,24.82344,67.04957,Karachi Vacation Rental,4,63,$63,USD,nightly,1 Review,,Mahvash,true,https://www.airbnb.com/users/show/21908579,21908579,,,,,Joined in September 2014,https://a0.muscache.com/im/pictures/user/7eec6e3e-3f46-4603-a125-78111acf4fe6.jpg?aki_policy=profile_large,0%,a few days or more,Mahvash,https://a0.muscache.com/im/pictures/user/7eec6e3e-3f46-4603-a125-78111acf4fe6.jpg?aki_policy=profile_small,Private room,,https://www.airbnb.com/rooms/51681234,"I am a totally techie geek with interests in brand management, public relations and marketing"
"Karachi, Sindh, Pakistan",Yes,24.77977,67.05503,"Cosy, Comfy and artsy room with kitchen and living",2,31,$31,USD,nightly,194 Reviews,Identity verified,Mehreen,true,https://www.airbnb.com/users/show/116814521,116814521,English,हिन्दी,,,Joined in February 2017,https://a0.muscache.com/im/pictures/user/ffec08dc-b319-4218-9b24-64b51d531e15.jpg?aki_policy=profile_large,100%,within an hour,Mehreen,https://a0.muscache.com/im/pictures/user/ffec08dc-b319-4218-9b24-64b51d531e15.jpg?aki_policy=profile_small,Private room,4.87,https://www.airbnb.com/rooms/38830813,"Three years of hosting around 200 guests have been wonderful. I love being a host and meeting travelers while we stay in my studio. I am a visual artist and a curator who also travels for work, hence I wanted to bring this experience here. 
It's a safe space for female travelers particularly."
"Karachi, Sindh, Pakistan",No,24.8577,67.0302,Hotel Excelsior (Single Room)-Best Hotel in town.,1,51,$51,USD,nightly,,,Saqib,true,https://www.airbnb.com/users/show/372734900,372734900,,,,,Joined in October 2020,https://a0.muscache.com/im/pictures/user/62506b0c-5ebe-4476-a2a2-59341131c5ca.jpg?aki_policy=profile_large,0%,a few days or more,Saqib,https://a0.muscache.com/im/pictures/user/62506b0c-5ebe-4476-a2a2-59341131c5ca.jpg?aki_policy=profile_small,Private room,,https://www.airbnb.com/rooms/45996654,
"Karachi, Sindh, Pakistan",No,24.9099,67.13007,Very clean room and all things........,2,57,$57,USD,nightly,,,Yusra,true,https://www.airbnb.com/users/show/338727133,338727133,English,हिन्दी,ਪੰਜਾਬੀ,,Joined in February 2020,https://a0.muscache.com/im/pictures/user/d6661c98-1e77-4863-adbc-791563ebe768.jpg?aki_policy=profile_large,0%,a few days or more,Yusra,https://a0.muscache.com/im/pictures/user/d6661c98-1e77-4863-adbc-791563ebe768.jpg?aki_policy=profile_small,Private room,,https://www.airbnb.com/rooms/42526721,
"Karachi, Sindh, Pakistan",No,24.80674,67.04522,Ibis Lodge Guest House Khayaban-e-Mujahid DHA,15,58,$58,USD,nightly,Identity verified,,Ali,true,https://www.airbnb.com/users/show/373001321,373001321,,,,,Joined in October 2020,https://a0.muscache.com/im/pictures/user/16862834-0fc0-4cd4-bd74-152c89227a02.jpg?aki_policy=profile_large,0%,a few days or more,Ali,https://a0.muscache.com/im/pictures/user/16862834-0fc0-4cd4-bd74-152c89227a02.jpg?aki_policy=profile_small,Private room,,https://www.airbnb.com/rooms/46016570,
"Karachi, Sindh, Pakistan",No,24.81201,67.02223,Su Casa,2,57,$57,USD,nightly,Identity verified,,Amir,true,https://www.airbnb.com/users/show/204248210,204248210,,,,,Joined in July 2018,https://a0.muscache.com/im/pictures/user/75f2ed2d-f379-4430-a2cc-02060e43d078.jpg?aki_policy=profile_large,,,Amir,https://a0.muscache.com/im/pictures/user/75f2ed2d-f379-4430-a2cc-02060e43d078.jpg?aki_policy=profile_small,Private room,,https://www.airbnb.com/rooms/40796971,
"Karachi, Sindh, Pakistan",No,24.82745,67.07197,Luxurious Rooms Available,2,57,$57,USD,nightly,Identity verified,,Asim,true,https://www.airbnb.com/users/show/407012532,407012532,,,,,Joined in June 2021,https://a0.muscache.com/im/pictures/user/1fa8a8f3-6263-4185-b588-1e960d93ab05.jpg?aki_policy=profile_large,,,Asim,https://a0.muscache.com/im/pictures/user/1fa8a8f3-6263-4185-b588-1e960d93ab05.jpg?aki_policy=profile_small,Private room,,https://www.airbnb.com/rooms/50383419,
"Karachi, Sindh, Pakistan",No,24.82751,67.05327,Belmond Resort,10,66,$66,USD,nightly,,,Syed Shan,true,https://www.airbnb.com/users/show/330133903,330133903,,,,,Joined in January 2020,https://a0.muscache.com/im/pictures/user/4698dfd2-1a7a-41f9-8b48-9b69cfd19403.jpg?aki_policy=profile_large,,,Syed Shan,https://a0.muscache.com/im/pictures/user/4698dfd2-1a7a-41f9-8b48-9b69cfd19403.jpg?aki_policy=profile_small,Private room,,https://www.airbnb.com/rooms/41793643,
"Karachi, Sindh, Pakistan",No,24.8214,67.06625,Ambassador House (Furnished House In Defence Khi),12,68,$68,USD,nightly,5 Reviews,Identity verified,Mohammad,true,https://www.airbnb.com/users/show/128832346,128832346,,,,,Joined in May 2017,https://a0.muscache.com/im/pictures/user/9d201c93-48b2-48c7-b647-5fbe3d494a7f.jpg?aki_policy=profile_large,70%,within a day,Mohammad,https://a0.muscache.com/im/pictures/user/9d201c93-48b2-48c7-b647-5fbe3d494a7f.jpg?aki_policy=profile_small,Entire place,4.33,https://www.airbnb.com/rooms/19244369,I've a guest houses chain called Embassy Lodge in Sharah Faisal. I run two guest houses in Karachi under this chain and a property for Air Bnb purposes (3 bedroom house) in Defence.
"Karachi, Sindh, Pakistan",No,24.83083,67.07122,GOHO Rooms | Jami Budget Room 4,2,46,$46,USD,nightly,4 Reviews,Identity verified,Asad,true,https://www.airbnb.com/users/show/375373765,375373765,,,,,Joined in November 2020,https://a0.muscache.com/im/pictures/user/17572d49-4e92-49ed-a4c5-955fb1a4d7b5.jpg?aki_policy=profile_large,100%,within an hour,Asad,https://a0.muscache.com/im/pictures/user/17572d49-4e92-49ed-a4c5-955fb1a4d7b5.jpg?aki_policy=profile_small,Private room,,https://www.airbnb.com/rooms/46423063,
"Karachi, Sindh, Pakistan",No,24.87817,67.15957,SUG,2,68,$68,USD,nightly,,,Shahabuddin,true,https://www.airbnb.com/users/show/271513633,271513633,,,,,Joined in June 2019,https://a0.muscache.com/im/pictures/user/6d0bd865-a195-4a9e-95d9-516b7ae7ca4f.jpg?aki_policy=profile_large,0%,a few days or more,Shahabuddin,https://a0.muscache.com/im/pictures/user/6d0bd865-a195-4a9e-95d9-516b7ae7ca4f.jpg?aki_policy=profile_small,Private room,,https://www.airbnb.com/rooms/36094829,Every possible entertainments
"Karachi, Sindh, Pakistan",No,24.86189,67.06837,Arika apartment,4,60,$60,USD,nightly,,,Nisar,true,https://www.airbnb.com/users/show/217074971,217074971,,,,,Joined in September 2018,https://a0.muscache.com/im/pictures/user/99f59ebc-9bc2-4e4a-b649-070f3577edfd.jpg?aki_policy=profile_large,33%,a few days or more,Nisar,https://a0.muscache.com/im/pictures/user/99f59ebc-9bc2-4e4a-b649-070f3577edfd.jpg?aki_policy=profile_small,Entire place,,https://www.airbnb.com/rooms/28779106,
"Karachi, Sindh, Pakistan",No,24.83077,67.07046,GOHO Rooms | Jami,2,46,$46,USD,nightly,4 Reviews,Identity verified,Asad,true,https://www.airbnb.com/users/show/375373765,375373765,,,,,Joined in November 2020,https://a0.muscache.com/im/pictures/user/17572d49-4e92-49ed-a4c5-955fb1a4d7b5.jpg?aki_policy=profile_large,100%,within an hour,Asad,https://a0.muscache.com/im/pictures/user/17572d49-4e92-49ed-a4c5-955fb1a4d7b5.jpg?aki_policy=profile_small,Private room,,https://www.airbnb.com/rooms/46392072,
"Karachi, Sindh, Pakistan",No,24.87058,67.02377,2 Bed Apartment! I live all alone,3,57,$57,USD,nightly,Identity verified,,Junaid,true,https://www.airbnb.com/users/show/379404432,379404432,English,ਪੰਜਾਬੀ,,,Joined in December 2020,https://a0.muscache.com/im/pictures/user/d83fabcf-be11-43e0-82e6-fd707596cee6.jpg?aki_policy=profile_large,0%,a few days or more,Junaid,https://a0.muscache.com/im/pictures/user/d83fabcf-be11-43e0-82e6-fd707596cee6.jpg?aki_policy=profile_small,Private room,,https://www.airbnb.com/rooms/46946591,
"Karachi, Sindh, Pakistan",No,24.90322,67.08023,Luxurious room in Gulshan-e-Iqbal near Stadium,6,68,$68,USD,nightly,11 Reviews,Identity verified,Parveen,true,https://www.airbnb.com/users/show/221673068,221673068,English,हिन्दी,ਪੰਜਾਬੀ,,Joined in October 2018,https://a0.muscache.com/im/pictures/user/184334f9-6c70-42e3-9651-8e9e6bfb7eaf.jpg?aki_policy=profile_large,100%,within a few hours,Parveen,https://a0.muscache.com/im/pictures/user/184334f9-6c70-42e3-9651-8e9e6bfb7eaf.jpg?aki_policy=profile_small,Private room,,https://www.airbnb.com/rooms/32868934,"Large spacious portion with 3 bedrooms, dining room and a full kitchen. Newly furnished. Secure, clean and well maintained. Located in the sprawling Gulshan-e-Iqbal, within short distance to major hospitals (Aga Khan Hospital and Liaquat National Hospital), national stadium, several eateries and shopping centres. A gym is located next to the building.

Located above a clinic, on the second floor. Has 1 large master bedroom that has in-suite bathroom, seating area and can accommodate up to 4 floor mattresses. The second bedroom has a king bed and a couch, whereas the the third bedroom has 2 single beds and can accomodate a floor mattress. Kitchen is fully equipped with stove, oven, microwave, refrigerator, and cutlery and crockery. A well lit terrace is also provided with outdoor seating. Bathrooms come with towels, shampoo, conditioner, body wash, and hair dryer(s). Smart TV in 1 room. High speed WiFi internet is available. There is free parking on the street, and secure paid parking can be arranged both on and off premises. A powerful generator is available for electrical outages at no additional cost.

Owners are friendly and hospitable, and prefer families. No smokers. No pets.

This comfortable suite is perfect for families and has everything you need to make you feel like at home."
"Karachi, Sindh, Pakistan",No,24.88292,67.35742,"C-86, Rao Arcade/3 Bedroom Comfort Home",12,64,$64,USD,nightly,1 Review,Identity verified,Areeba,true,https://www.airbnb.com/users/show/404026784,404026784,,,,,Joined in May 2021,https://a0.muscache.com/im/pictures/user/066dba92-e555-408f-aa06-1364a4cd03a8.jpg?aki_policy=profile_large,0%,a few days or more,Areeba,https://a0.muscache.com/im/pictures/user/066dba92-e555-408f-aa06-1364a4cd03a8.jpg?aki_policy=profile_small,Entire place,,https://www.airbnb.com/rooms/50359501,
"Karachi, Sindh, Pakistan",No,25.015,67.236,Col Naushad Chalet,4,52,$52,USD,nightly,,,Farhan,true,https://www.airbnb.com/users/show/164377013,164377013,,,,,Joined in December 2017,https://a0.muscache.com/im/pictures/user/d29b04b4-6c07-47c3-927b-cea281c1abd9.jpg?aki_policy=profile_large,67%,within an hour,Farhan,https://a0.muscache.com/im/pictures/user/d29b04b4-6c07-47c3-927b-cea281c1abd9.jpg?aki_policy=profile_small,Private room,,https://www.airbnb.com/rooms/22438728,
"Karachi, Sindh, Pakistan",No,24.82986,67.0702,GOHO Rooms | Jami,2,47,$47,USD,nightly,4 Reviews,Identity verified,Asad,true,https://www.airbnb.com/users/show/375373765,375373765,,,,,Joined in November 2020,https://a0.muscache.com/im/pictures/user/17572d49-4e92-49ed-a4c5-955fb1a4d7b5.jpg?aki_policy=profile_large,100%,within an hour,Asad,https://a0.muscache.com/im/pictures/user/17572d49-4e92-49ed-a4c5-955fb1a4d7b5.jpg?aki_policy=profile_small,Private room,,https://www.airbnb.com/rooms/46408414,
"Karachi, Sindh, Pakistan",No,25.022,67.141,Red Stone House ............  (Entire first floor),8,57,$57,USD,nightly,22 Reviews,Identity verified,Shahbaz,true,https://www.airbnb.com/users/show/191834162,191834162,,,,,Joined in May 2018,https://a0.muscache.com/im/pictures/user/d7b22c3a-408f-4226-aee0-9ae8d5b6bd19.jpg?aki_policy=profile_large,100%,within an hour,Shahbaz,https://a0.muscache.com/im/pictures/user/d7b22c3a-408f-4226-aee0-9ae8d5b6bd19.jpg?aki_policy=profile_small,Entire place,,https://www.airbnb.com/rooms/30493144,
"Karachi, Sindh, Pakistan",No,24.86078,67.06228,Private Room in a Boutique Hotel,2,42,$42,USD,nightly,15 Reviews,Identity verified,Hamsun,true,https://www.airbnb.com/users/show/297913962,297913962,,,,,Joined in September 2019,https://a0.muscache.com/im/pictures/user/9bcd307b-e9f0-47ec-b08e-2e7e86109897.jpg?aki_policy=profile_large,100%,within an hour,Hamsun,https://a0.muscache.com/im/pictures/user/9bcd307b-e9f0-47ec-b08e-2e7e86109897.jpg?aki_policy=profile_small,Private room,,https://www.airbnb.com/rooms/39378742,"Hamsun suites is located in the heart of Karachi. Situated at nursery Shahra e Faisal. All major attractions are nearby. Hamsun suites are fully serviced apartment hotel. With multiple options for guests to chose from. Currently operating with 6 suites of various sizes. Most of them have their private balconry and lounges , equipped with all modern gadgets and appliances one would need while traveling. We make sure to provide comfort and service matching 5 star hotels. One thing we can guarantee , ie you won't regret your decision"
"Karachi, Sindh, Pakistan",No,24.9,67.117,The Elegant Guest House Rooms Gulshan 1st Floor,1,63,$63,USD,nightly,Identity verified,,Abdul,true,https://www.airbnb.com/users/show/313270107,313270107,English,,,,Joined in November 2019,https://a0.muscache.com/im/pictures/user/e94493a4-a68b-4d90-ae51-2addb225a216.jpg?aki_policy=profile_large,100%,within an hour,Abdul,https://a0.muscache.com/im/pictures/user/e94493a4-a68b-4d90-ae51-2addb225a216.jpg?aki_policy=profile_small,Private room,,https://www.airbnb.com/rooms/40476852,
"Karachi, Sindh, Pakistan",No,24.80515,67.07525,Jeff’s Home DHA Private Room 1 UltraFast Internet,4,46,$46,USD,nightly,187 Reviews,Identity verified,Muhammad,true,https://www.airbnb.com/users/show/2987209,2987209,,,,,Joined in July 2012,https://a0.muscache.com/im/pictures/user/260d991c-0018-4e9e-ba37-2537e145ff11.jpg?aki_policy=profile_large,70%,within a few hours,Muhammad,https://a0.muscache.com/im/pictures/user/260d991c-0018-4e9e-ba37-2537e145ff11.jpg?aki_policy=profile_small,Private room,4.68,https://www.airbnb.com/rooms/15259352,Dentist
"Karachi, Sindh, Pakistan",No,24.8133,67.05093,Ibis Lodge hotel khada market,2,57,$57,USD,nightly,Identity verified,,Ali,true,https://www.airbnb.com/users/show/373001321,373001321,,,,,Joined in October 2020,https://a0.muscache.com/im/pictures/user/16862834-0fc0-4cd4-bd74-152c89227a02.jpg?aki_policy=profile_large,0%,a few days or more,Ali,https://a0.muscache.com/im/pictures/user/16862834-0fc0-4cd4-bd74-152c89227a02.jpg?aki_policy=profile_small,Private room,,https://www.airbnb.com/rooms/46024458,
"Karachi, Sindh, Pakistan",No,24.81081,67.02265,Luxury 2-bed/2-bath flat in the heart of Clifton,4,57,$57,USD,nightly,5 Reviews,,Rehana,true,https://www.airbnb.com/users/show/440667890,440667890,,,,,Joined in January 2022,https://a0.muscache.com/im/pictures/user/d8a99be1-53cd-4149-a691-0b8cb69f61c8.jpg?aki_policy=profile_large,50%,within a day,Rehana,https://a0.muscache.com/im/pictures/user/d8a99be1-53cd-4149-a691-0b8cb69f61c8.jpg?aki_policy=profile_small,Entire place,4,https://www.airbnb.com/rooms/54321132,
"Karachi, Sindh, Pakistan",No,25.07074,67.35082,Luxurious 1 bedroom in Villa,2,55,$55,USD,nightly,15 Reviews,Identity verified,Aisha,true,https://www.airbnb.com/users/show/419574535,419574535,English,हिन्दी,ਪੰਜਾਬੀ,,Joined in August 2021,https://a0.muscache.com/im/pictures/user/8684478c-7e2c-41a0-be9e-ca9324c71472.jpg?aki_policy=profile_large,100%,within an hour,Aisha,https://a0.muscache.com/im/pictures/user/8684478c-7e2c-41a0-be9e-ca9324c71472.jpg?aki_policy=profile_small,Private room,4.4,https://www.airbnb.com/rooms/52857847,"Assalam O Alaikum! I'm Aisha, a special educator and psychologist. AirBnB is my side endeavour and it's growing on me to soon become my main."
"Karachi, Sindh, Pakistan",Yes,24.93284,67.17666,Syed's Place | Two Bedroom Luxurious Apartment,4,67,$67,USD,nightly,70 Reviews,Identity verified,Syed,true,https://www.airbnb.com/users/show/252302428,252302428,English,हिन्दी,,,Joined in March 2019,https://a0.muscache.com/im/pictures/user/93960366-8093-42e6-8ee9-b10b8be38f3d.jpg?aki_policy=profile_large,100%,within an hour,Syed,https://a0.muscache.com/im/pictures/user/93960366-8093-42e6-8ee9-b10b8be38f3d.jpg?aki_policy=profile_small,Entire place,4.87,https://www.airbnb.com/rooms/40437262,"Hello, 

I am an aviator - not just that, but an aviator who loves to explore different ethnicities and cultures. 

Simultaneously, I am trying to make your living experience in Karachi better  

Happy travelling <3"
"Karachi, Sindh, Pakistan",No,24.81504,67.05248,Entire Stylish Apartment,4,64,$64,USD,nightly,186 Reviews,Identity verified,Muhammad Feroz,true,https://www.airbnb.com/users/show/408312549,408312549,العربية,English,हिन्दी,ਪੰਜਾਬੀ,Joined in June 2021,https://a0.muscache.com/im/pictures/user/3f905ca4-e65a-4ef6-9ed4-25bd4d12acdb.jpg?aki_policy=profile_large,96%,within an hour,Muhammad Feroz,https://a0.muscache.com/im/pictures/user/3f905ca4-e65a-4ef6-9ed4-25bd4d12acdb.jpg?aki_policy=profile_small,Entire place,4.8,https://www.airbnb.com/rooms/50595223,"I am a retired businessman and traveller by passion, I have lived most of my life across Europe and Africa, its always been a beautiful experience meeting people from different parts of the world and at the same time offering my as a host :)"
"Karachi, Sindh, Pakistan",No,24.86167,67.07066,Private Room in a Boutique Hotel,2,42,$42,USD,nightly,15 Reviews,Identity verified,Hamsun,true,https://www.airbnb.com/users/show/297913962,297913962,,,,,Joined in September 2019,https://a0.muscache.com/im/pictures/user/9bcd307b-e9f0-47ec-b08e-2e7e86109897.jpg?aki_policy=profile_large,100%,within an hour,Hamsun,https://a0.muscache.com/im/pictures/user/9bcd307b-e9f0-47ec-b08e-2e7e86109897.jpg?aki_policy=profile_small,Private room,5,https://www.airbnb.com/rooms/42239477,"Hamsun suites is located in the heart of Karachi. Situated at nursery Shahra e Faisal. All major attractions are nearby. Hamsun suites are fully serviced apartment hotel. With multiple options for guests to chose from. Currently operating with 6 suites of various sizes. Most of them have their private balconry and lounges , equipped with all modern gadgets and appliances one would need while traveling. We make sure to provide comfort and service matching 5 star hotels. One thing we can guarantee , ie you won't regret your decision"
"Karachi, Sindh, Pakistan",No,24.86,67.063,Private Room in a Boutique Hotel,2,42,$42,USD,nightly,15 Reviews,Identity verified,Hamsun,true,https://www.airbnb.com/users/show/297913962,297913962,,,,,Joined in September 2019,https://a0.muscache.com/im/pictures/user/9bcd307b-e9f0-47ec-b08e-2e7e86109897.jpg?aki_policy=profile_large,100%,within an hour,Hamsun,https://a0.muscache.com/im/pictures/user/9bcd307b-e9f0-47ec-b08e-2e7e86109897.jpg?aki_policy=profile_small,Private room,,https://www.airbnb.com/rooms/42235178,"Hamsun suites is located in the heart of Karachi. Situated at nursery Shahra e Faisal. All major attractions are nearby. Hamsun suites are fully serviced apartment hotel. With multiple options for guests to chose from. Currently operating with 6 suites of various sizes. Most of them have their private balconry and lounges , equipped with all modern gadgets and appliances one would need while traveling. We make sure to provide comfort and service matching 5 star hotels. One thing we can guarantee , ie you won't regret your decision"
"Karachi, Sindh, Pakistan",No,24.85901,67.06667,Private Room in a Hotel,3,42,$42,USD,nightly,15 Reviews,Identity verified,Hamsun,true,https://www.airbnb.com/users/show/297913962,297913962,,,,,Joined in September 2019,https://a0.muscache.com/im/pictures/user/9bcd307b-e9f0-47ec-b08e-2e7e86109897.jpg?aki_policy=profile_large,100%,within an hour,Hamsun,https://a0.muscache.com/im/pictures/user/9bcd307b-e9f0-47ec-b08e-2e7e86109897.jpg?aki_policy=profile_small,Private room,,https://www.airbnb.com/rooms/42263467,"Hamsun suites is located in the heart of Karachi. Situated at nursery Shahra e Faisal. All major attractions are nearby. Hamsun suites are fully serviced apartment hotel. With multiple options for guests to chose from. Currently operating with 6 suites of various sizes. Most of them have their private balconry and lounges , equipped with all modern gadgets and appliances one would need while traveling. We make sure to provide comfort and service matching 5 star hotels. One thing we can guarantee , ie you won't regret your decision"
"Karachi, Sindh, Pakistan",Yes,24.9629,67.18727,Paradox. | Two Bedroom Economical Apartment,4,54,$54,USD,nightly,70 Reviews,Identity verified,Syed,true,https://www.airbnb.com/users/show/252302428,252302428,English,हिन्दी,,,Joined in March 2019,https://a0.muscache.com/im/pictures/user/93960366-8093-42e6-8ee9-b10b8be38f3d.jpg?aki_policy=profile_large,100%,within an hour,Syed,https://a0.muscache.com/im/pictures/user/93960366-8093-42e6-8ee9-b10b8be38f3d.jpg?aki_policy=profile_small,Entire place,4.73,https://www.airbnb.com/rooms/52260839,"Hello, 

I am an aviator - not just that, but an aviator who loves to explore different ethnicities and cultures. 

Simultaneously, I am trying to make your living experience in Karachi better  

Happy travelling <3"
"Karachi, Sindh, Pakistan",No,24.81436,67.05099,Executive Suite in the  of  DHA,3,57,$57,USD,nightly,186 Reviews,Identity verified,Muhammad Feroz,true,https://www.airbnb.com/users/show/408312549,408312549,العربية,English,हिन्दी,ਪੰਜਾਬੀ,Joined in June 2021,https://a0.muscache.com/im/pictures/user/3f905ca4-e65a-4ef6-9ed4-25bd4d12acdb.jpg?aki_policy=profile_large,96%,within an hour,Muhammad Feroz,https://a0.muscache.com/im/pictures/user/3f905ca4-e65a-4ef6-9ed4-25bd4d12acdb.jpg?aki_policy=profile_small,Entire place,4.56,https://www.airbnb.com/rooms/54354331,"I am a retired businessman and traveller by passion, I have lived most of my life across Europe and Africa, its always been a beautiful experience meeting people from different parts of the world and at the same time offering my as a host :)"
"Karachi, Sindh, Pakistan",No,24.80464,67.03098,1 BEDROOM LUXE SUITE W/ KITCHEN / LOUNGE / DINING,2,56,$56,USD,nightly,38 Reviews,Identity verified,Amir,true,https://www.airbnb.com/users/show/77968852,77968852,,,,,Joined in June 2016,https://a0.muscache.com/im/pictures/user/137f5220-65c3-4119-a27f-ebd5b9592558.jpg?aki_policy=profile_large,97%,within an hour,Amir,https://a0.muscache.com/im/pictures/user/137f5220-65c3-4119-a27f-ebd5b9592558.jpg?aki_policy=profile_small,Entire place,5,https://www.airbnb.com/rooms/41829840,
"Karachi, Sindh, Pakistan",No,24.80498,67.0768,Jeff’s Home DHA Private Room 3 UltraFast Internet,4,47,$47,USD,nightly,187 Reviews,Identity verified,Muhammad,true,https://www.airbnb.com/users/show/2987209,2987209,,,,,Joined in July 2012,https://a0.muscache.com/im/pictures/user/260d991c-0018-4e9e-ba37-2537e145ff11.jpg?aki_policy=profile_large,70%,within a few hours,Muhammad,https://a0.muscache.com/im/pictures/user/260d991c-0018-4e9e-ba37-2537e145ff11.jpg?aki_policy=profile_small,Private room,4.6,https://www.airbnb.com/rooms/17950846,Dentist
"Karachi, Sindh, Pakistan",No,24.80683,67.0298,1 BEDROOM LUXE SUITE W/ KITCHEN / LOUNGE / DINING,2,47,$47,USD,nightly,38 Reviews,Identity verified,Amir,true,https://www.airbnb.com/users/show/77968852,77968852,,,,,Joined in June 2016,https://a0.muscache.com/im/pictures/user/137f5220-65c3-4119-a27f-ebd5b9592558.jpg?aki_policy=profile_large,97%,within an hour,Amir,https://a0.muscache.com/im/pictures/user/137f5220-65c3-4119-a27f-ebd5b9592558.jpg?aki_policy=profile_small,Entire place,4.86,https://www.airbnb.com/rooms/42443647,
"Karachi, Sindh, Pakistan",No,24.86046,67.05587,Superb Hospitability and  building structure,3,34,$34,USD,nightly,Identity verified,,The Guest,true,https://www.airbnb.com/users/show/329859231,329859231,,,,,Joined in January 2020,https://a0.muscache.com/defaults/user_pic-640x640.png?v=3,0%,a few days or more,The Guest,https://a0.muscache.com/defaults/user_pic-640x640.png?v=3,Private room,,https://www.airbnb.com/rooms/48545762,
"Karachi, Sindh, Pakistan",No,24.81638,67.0732,You'll feel like staying at your own place.,6,74,$74,USD,nightly,,,Majid,true,https://www.airbnb.com/users/show/332863072,332863072,,,,,Joined in February 2020,https://a0.muscache.com/im/pictures/user/98d7d71d-a001-4269-b07e-6919fc2dc687.jpg?aki_policy=profile_large,,,Majid,https://a0.muscache.com/im/pictures/user/98d7d71d-a001-4269-b07e-6919fc2dc687.jpg?aki_policy=profile_small,Entire place,,https://www.airbnb.com/rooms/42010846,
"Karachi, Sindh, Pakistan",No,24.86034,67.08091,i can also pick you up from the Airport,2,80,$80,USD,nightly,Identity verified,,Khurram,true,https://www.airbnb.com/users/show/351565496,351565496,বাংলা,English,हिन्दी,ਪੰਜਾਬੀ,Joined in June 2020,https://a0.muscache.com/im/pictures/user/995f4846-b33a-423b-b70a-3d733f66a0f5.jpg?aki_policy=profile_large,0%,a few days or more,Khurram,https://a0.muscache.com/im/pictures/user/995f4846-b33a-423b-b70a-3d733f66a0f5.jpg?aki_policy=profile_small,Private room,,https://www.airbnb.com/rooms/43912808,im a Common man good host
