address,isHostedBySuperhost,location/lat,location/lng,name,numberOfGuests,pricing/rate/amount,pricing/rate/amountFormatted,pricing/rate/currency,pricing/rateType,primaryHost/badges/0,primaryHost/badges/1,primaryHost/firstName,primaryHost/hasProfilePic,primaryHost/hostUrl,primaryHost/id,primaryHost/languages/0,primaryHost/languages/1,primaryHost/languages/2,primaryHost/languages/3,primaryHost/memberSince,primaryHost/pictureUrl,primaryHost/responseRate,primaryHost/responseTime,primaryHost/smartName,primaryHost/thumbnailUrl,roomType,stars,url,primaryHost/about
"Lahore, Punjab, Pakistan",No,31.3788,74.16798,Two Rooms Apartment at ideal location facing park,4,49,$49,USD,nightly,,,Saad,true,https://www.airbnb.com/users/show/429614540,429614540,,,,,Joined in October 2021,https://a0.muscache.com/defaults/user_pic-640x640.png?v=3,,,Saad,https://a0.muscache.com/defaults/user_pic-640x640.png?v=3,Entire place,,https://www.airbnb.com/rooms/53070798,
"Lahore, Punjab, Pakistan",No,31.35112,74.20449,Malik Hostel,2,51,$51,USD,nightly,Identity verified,,Salman,true,https://www.airbnb.com/users/show/244299620,244299620,,,,,Joined in February 2019,https://a0.muscache.com/im/pictures/user/3f70a344-494d-41b3-b85c-a07cfa71ab65.jpg?aki_policy=profile_large,0%,a few days or more,Salman,https://a0.muscache.com/im/pictures/user/3f70a344-494d-41b3-b85c-a07cfa71ab65.jpg?aki_policy=profile_small,Private room ,,https://www.airbnb.com/rooms/47050590,
"Lahore, Punjab, Pakistan",No,31.46881,74.3169,Fresh room with single bed and attach bathroom,2,57,$57,USD,nightly,,,Mian,true,https://www.airbnb.com/users/show/280562437,280562437,,,,,Joined in July 2019,https://a0.muscache.com/im/pictures/user/65515463-c1e0-4deb-802f-590117d09bf2.jpg?aki_policy=profile_large,0%,a few days or more,Mian,https://a0.muscache.com/im/pictures/user/65515463-c1e0-4deb-802f-590117d09bf2.jpg?aki_policy=profile_small,Private room ,,https://www.airbnb.com/rooms/37270522,
"Lahore, Punjab, Pakistan",No,31.36717,74.1852,One Bed Proper Fully luxury Furnished Appartment,3,46,$46,USD,nightly,,,Fahad,true,https://www.airbnb.com/users/show/385050560,385050560,,,,,Joined in January 2021,https://a0.muscache.com/im/pictures/user/4a8fefe6-b100-4660-995f-c8f178d08979.jpg?aki_policy=profile_large,,,Fahad,https://a0.muscache.com/im/pictures/user/4a8fefe6-b100-4660-995f-c8f178d08979.jpg?aki_policy=profile_small,Entire place,,https://www.airbnb.com/rooms/47851696,
"Lahore, Punjab, Pakistan",No,31.36184,74.2808,Home Away From Home,2,51,$51,USD,nightly,Identity verified,,Lucas,true,https://www.airbnb.com/users/show/232287367,232287367,English,,,,Joined in December 2018,https://a0.muscache.com/im/pictures/user/7c4e7578-6cc3-498c-9f5e-7855d2bf398d.jpg?aki_policy=profile_large,,,Lucas,https://a0.muscache.com/im/pictures/user/7c4e7578-6cc3-498c-9f5e-7855d2bf398d.jpg?aki_policy=profile_small,Entire place,,https://www.airbnb.com/rooms/48226956,"I am investor in people. A business that empowers people succeed in life by offering them the right direction, marketing, exposure, investment and diverting the market place to their businesses! 

I love travelling around the world, reading, good food, music, history, diversity, languages, beaches, automobiles and all them beautiful things life has to offer. 

I meet and have worked with people from all walks of life here in Europe and abroad. So, if you want to talk or have a question, just ask away."
"Lahore, Punjab, Pakistan",No,31.51729,74.35749,Savoey Hotel Lahore - 5 Star,16,53,$53,USD,nightly,Identity verified,,Aqeel,true,https://www.airbnb.com/users/show/341030633,341030633,,,,,Joined in March 2020,https://a0.muscache.com/im/pictures/user/f690eaa0-f052-4620-9ccb-1ec7655bfe97.jpg?aki_policy=profile_large,0%,a few days or more,Aqeel,https://a0.muscache.com/im/pictures/user/f690eaa0-f052-4620-9ccb-1ec7655bfe97.jpg?aki_policy=profile_small,Private room ,,https://www.airbnb.com/rooms/42865213,"We are the most affordable and luxurious Five Star Hotel in the whole city  Feel Free to Reach Us for premium Hospitality services during your stay.

Welcoming Host Tahir Hasan"
"Lahore, Punjab, Pakistan",No,31.46523,74.41143,New Single room with comfortable bed,2,57,$57,USD,nightly,,,Mian,true,https://www.airbnb.com/users/show/280562437,280562437,,,,,Joined in July 2019,https://a0.muscache.com/im/pictures/user/65515463-c1e0-4deb-802f-590117d09bf2.jpg?aki_policy=profile_large,0%,a few days or more,Mian,https://a0.muscache.com/im/pictures/user/65515463-c1e0-4deb-802f-590117d09bf2.jpg?aki_policy=profile_small,Private room ,,https://www.airbnb.com/rooms/37267793,
"Lahore, Punjab, Pakistan",No,31.39901,74.26087,Mashallah home,3,57,$57,USD,nightly,1 Review,,Usama,true,https://www.airbnb.com/users/show/230136417,230136417,,,,,Joined in December 2018,https://a0.muscache.com/im/pictures/user/46528a5a-778d-4cdc-be05-0013682adc03.jpg?aki_policy=profile_large,,,Usama,https://a0.muscache.com/im/pictures/user/46528a5a-778d-4cdc-be05-0013682adc03.jpg?aki_policy=profile_small,Private room ,,https://www.airbnb.com/rooms/30753840,
"Lahore, Punjab, Pakistan",No,31.56541,74.35211,Single room with double bed and attach bath,2,57,$57,USD,nightly,,,Mian,true,https://www.airbnb.com/users/show/280562437,280562437,,,,,Joined in July 2019,https://a0.muscache.com/im/pictures/user/65515463-c1e0-4deb-802f-590117d09bf2.jpg?aki_policy=profile_large,0%,a few days or more,Mian,https://a0.muscache.com/im/pictures/user/65515463-c1e0-4deb-802f-590117d09bf2.jpg?aki_policy=profile_small,Private room ,,https://www.airbnb.com/rooms/37268203,
"Lahore, Punjab, Pakistan",No,31.36502,74.18739,premium Appartment for elite class living,2,51,$51,USD,nightly,Identity verified,,Khawaja,true,https://www.airbnb.com/users/show/417583907,417583907,,,,,Joined in August 2021,https://a0.muscache.com/im/pictures/user/8993b8c4-4a7c-4aab-977d-a7886c1ca62e.jpg?aki_policy=profile_large,,,Khawaja,https://a0.muscache.com/im/pictures/user/8993b8c4-4a7c-4aab-977d-a7886c1ca62e.jpg?aki_policy=profile_small,Entire place,,https://www.airbnb.com/rooms/52511065,
"Lahore, Punjab, Pakistan",No,31.50462,74.41266,"PRIVATE SPACE FOR STAY & BUSINESS MEETINGS, LAHORE",4,51,$51,USD,nightly,,,Muhammad Yasir,true,https://www.airbnb.com/users/show/336068834,336068834,,,,,Joined in February 2020,https://a0.muscache.com/im/pictures/user/041dc5bb-5e8d-4b5c-ac8b-e20baa8344e8.jpg?aki_policy=profile_large,,,Muhammad Yasir,https://a0.muscache.com/im/pictures/user/041dc5bb-5e8d-4b5c-ac8b-e20baa8344e8.jpg?aki_policy=profile_small,Entire place,,https://www.airbnb.com/rooms/42293954,
"Lahore, Punjab, Pakistan",No,31.37626,74.17162,Sweet home,4,57,$57,USD,nightly,,,Butt,true,https://www.airbnb.com/users/show/160750127,160750127,,,,,Joined in November 2017,https://a0.muscache.com/im/pictures/user/0d03e915-25d7-476f-9efe-788f0f1ee8b4.jpg?aki_policy=profile_large,,,Butt,https://a0.muscache.com/im/pictures/user/0d03e915-25d7-476f-9efe-788f0f1ee8b4.jpg?aki_policy=profile_small,Private room ,,https://www.airbnb.com/rooms/22013923,
"Lahore, Punjab, Pakistan",No,31.45042,74.29846,Furnished portion in punjab society phase 2,4,57,$57,USD,nightly,,,Rahat,true,https://www.airbnb.com/users/show/129013857,129013857,,,,,Joined in May 2017,https://a0.muscache.com/im/pictures/user/0e6ffcc5-d72f-4565-b0b3-f9f6b76562a3.jpg?aki_policy=profile_large,,,Rahat,https://a0.muscache.com/im/pictures/user/0e6ffcc5-d72f-4565-b0b3-f9f6b76562a3.jpg?aki_policy=profile_small,Private room ,,https://www.airbnb.com/rooms/23303609,
"Lahore, Punjab, Pakistan",No,31.37288,74.19111,Living with dignity,2,51,$51,USD,nightly,,,Ehtisham,true,https://www.airbnb.com/users/show/161424960,161424960,,,,,Joined in December 2017,https://a0.muscache.com/im/pictures/user/90877030-5844-4f44-8aec-a1878e4da499.jpg?aki_policy=profile_large,,,Ehtisham,https://a0.muscache.com/im/pictures/user/90877030-5844-4f44-8aec-a1878e4da499.jpg?aki_policy=profile_small,Private room ,,https://www.airbnb.com/rooms/22097253,
"Lahore, Punjab, Pakistan",No,31.37456,74.1692,Furnished Apartments,4,51,$51,USD,nightly,2 Reviews,Identity verified,Bilal,true,https://www.airbnb.com/users/show/382094945,382094945,العربية,English,हिन्दी,ਪੰਜਾਬੀ,Joined in December 2020,https://a0.muscache.com/im/pictures/user/ba062ded-159c-4b24-bdae-7b833318af9e.jpg?aki_policy=profile_large,100%,within an hour,Bilal,https://a0.muscache.com/im/pictures/user/ba062ded-159c-4b24-bdae-7b833318af9e.jpg?aki_policy=profile_small,Entire place,,https://www.airbnb.com/rooms/47386272,
"Lahore, Punjab, Pakistan",No,31.53076,74.3267,Luxurious 508,4,57,$57,USD,nightly,73 Reviews,Identity verified,Maliha,true,https://www.airbnb.com/users/show/257936540,257936540,English,ਪੰਜਾਬੀ,,,Joined in April 2019,https://a0.muscache.com/im/pictures/user/3827a6b7-5cb7-4cff-850f-ab7caed49f69.jpg?aki_policy=profile_large,95%,within an hour,Maliha,https://a0.muscache.com/im/pictures/user/3827a6b7-5cb7-4cff-850f-ab7caed49f69.jpg?aki_policy=profile_small,Entire place,,https://www.airbnb.com/rooms/41604432,
"Lahore, Punjab, Pakistan",No,31.43944,74.35442,BHATTI HOUSE,2,57,$57,USD,nightly,,,Irfan,true,https://www.airbnb.com/users/show/260447096,260447096,,,,,Joined in May 2019,https://a0.muscache.com/im/pictures/user/4397129e-b700-4ffc-8036-11fd6f042e0f.jpg?aki_policy=profile_large,,,Irfan,https://a0.muscache.com/im/pictures/user/4397129e-b700-4ffc-8036-11fd6f042e0f.jpg?aki_policy=profile_small,Private room ,,https://www.airbnb.com/rooms/34507933,
"Lahore, Punjab, Pakistan",No,31.50428,74.26659,Ibrahim lodge,4,56,$56,USD,nightly,Identity verified,,Shoaib,true,https://www.airbnb.com/users/show/327669927,327669927,,,,,Joined in January 2020,https://a0.muscache.com/im/pictures/user/893f753b-cb13-4f2d-8aef-b6237eadf693.jpg?aki_policy=profile_large,,,Shoaib,https://a0.muscache.com/im/pictures/user/893f753b-cb13-4f2d-8aef-b6237eadf693.jpg?aki_policy=profile_small,Private room ,,https://www.airbnb.com/rooms/45140726,I am shoaib Ali from Lahore.
"Lahore, Punjab, Pakistan",No,31.50724,74.34673,"Double bed Queen room in center of Lahore, Liberty",3,54,$54,USD,nightly,Identity verified,,M.,true,https://www.airbnb.com/users/show/64960659,64960659,,,,,Joined in March 2016,https://a0.muscache.com/im/pictures/user/59e427f2-57b3-408e-9fe9-964d595c708a.jpg?aki_policy=profile_large,0%,a few days or more,M.,https://a0.muscache.com/im/pictures/user/59e427f2-57b3-408e-9fe9-964d595c708a.jpg?aki_policy=profile_small,Private room ,,https://www.airbnb.com/rooms/51424506,
"Lahore, Punjab, Pakistan",No,31.52238,74.43738,Lovely 1 - Bedroom Rental Unit With Free Parking,2,59,$59,USD,nightly,,,Abdul,true,https://www.airbnb.com/users/show/129689121,129689121,English,हिन्दी,ਪੰਜਾਬੀ,,Joined in May 2017,https://a0.muscache.com/im/pictures/user/cd741d6f-6626-4ffc-a4d4-a2904d7fd6b2.jpg?aki_policy=profile_large,0%,a few days or more,Abdul,https://a0.muscache.com/im/pictures/user/cd741d6f-6626-4ffc-a4d4-a2904d7fd6b2.jpg?aki_policy=profile_small,Entire place,,https://www.airbnb.com/rooms/51512730,I am professional in short rentals.
"Lahore, Punjab, Pakistan",No,31.51214,74.34647,Farm Living in the Heart of Lahore,2,54,$54,USD,nightly,,,Muhamamd Haseeb,true,https://www.airbnb.com/users/show/339622927,339622927,,,,,Joined in March 2020,https://a0.muscache.com/defaults/user_pic-640x640.png?v=3,0%,a few days or more,Muhamamd Haseeb,https://a0.muscache.com/defaults/user_pic-640x640.png?v=3,Private room ,,https://www.airbnb.com/rooms/50044954,
"Lahore, Punjab, Pakistan",No,31.38013,74.36085,Beautiful Room with 2 single beds,4,57,$57,USD,nightly,,,Mian,true,https://www.airbnb.com/users/show/280562437,280562437,,,,,Joined in July 2019,https://a0.muscache.com/im/pictures/user/65515463-c1e0-4deb-802f-590117d09bf2.jpg?aki_policy=profile_large,0%,a few days or more,Mian,https://a0.muscache.com/im/pictures/user/65515463-c1e0-4deb-802f-590117d09bf2.jpg?aki_policy=profile_small,Private room ,,https://www.airbnb.com/rooms/37270876,
"Lahore, Punjab, Pakistan",No,31.50056,74.42167,2 Bedroom Apartment Opposite DHA PHASE 8 Lahore,8,51,$51,USD,nightly,Identity verified,,Samama,true,https://www.airbnb.com/users/show/320610358,320610358,,,,,Joined in December 2019,https://a0.muscache.com/im/pictures/user/3aefa129-c84d-4c13-83e2-bdcfd3645b59.jpg?aki_policy=profile_large,0%,a few days or more,Samama,https://a0.muscache.com/im/pictures/user/3aefa129-c84d-4c13-83e2-bdcfd3645b59.jpg?aki_policy=profile_small,Entire place,,https://www.airbnb.com/rooms/48605921,
"Lahore, Punjab, Pakistan",Yes,31.53031,74.35698,Luxury Rooms in Gulberg,2,56,$56,USD,nightly,7 Reviews,Identity verified,Imran,true,https://www.airbnb.com/users/show/385951101,385951101,,,,,Joined in January 2021,https://a0.muscache.com/im/pictures/user/93b3bf0f-3699-4c0a-ae6f-e25e71eac3c1.jpg?aki_policy=profile_large,100%,within an hour,Imran,https://a0.muscache.com/im/pictures/user/93b3bf0f-3699-4c0a-ae6f-e25e71eac3c1.jpg?aki_policy=profile_small,Private room ,,https://www.airbnb.com/rooms/47964065,
"Lahore, Punjab, Pakistan",Yes,31.59079,74.43065,Two Bedrooms Apartment at Quaid-E-Azam Interchange,8,49,$49,USD,nightly,7 Reviews,Identity verified,Imran,true,https://www.airbnb.com/users/show/385951101,385951101,,,,,Joined in January 2021,https://a0.muscache.com/im/pictures/user/93b3bf0f-3699-4c0a-ae6f-e25e71eac3c1.jpg?aki_policy=profile_large,100%,within an hour,Imran,https://a0.muscache.com/im/pictures/user/93b3bf0f-3699-4c0a-ae6f-e25e71eac3c1.jpg?aki_policy=profile_small,Entire place,,https://www.airbnb.com/rooms/48818856,
"Lahore, Punjab, Pakistan",No,31.5207,74.35802,Luxury Villa Near Airport,2,56,$56,USD,nightly,3 Reviews,,Humaira,true,https://www.airbnb.com/users/show/329961587,329961587,,,,,Joined in January 2020,https://a0.muscache.com/im/pictures/user/b73c69a8-3bb6-425c-b2b2-419021479b49.jpg?aki_policy=profile_large,,,Humaira,https://a0.muscache.com/im/pictures/user/b73c69a8-3bb6-425c-b2b2-419021479b49.jpg?aki_policy=profile_small,Private room ,,https://www.airbnb.com/rooms/41946621,
"Lahore, Punjab, Pakistan",No,31.51624,74.29503,King size cozy suite with all facilities.,2,50,$50,USD,nightly,Identity verified,,Asad,true,https://www.airbnb.com/users/show/399324202,399324202,,,,,Joined in April 2021,https://a0.muscache.com/im/pictures/user/23297cc1-af01-4bed-bd19-cc61634c4c1c.jpg?aki_policy=profile_large,,,Asad,https://a0.muscache.com/im/pictures/user/23297cc1-af01-4bed-bd19-cc61634c4c1c.jpg?aki_policy=profile_small,Private room ,,https://www.airbnb.com/rooms/54142561,
"Lahore, Punjab, Pakistan",No,31.37655,74.1886,1 Bedroom Apartment Designer Furnished DIAMOUNT-02,2,49,$49,USD,nightly,61 Reviews,Identity verified,Babar,true,https://www.airbnb.com/users/show/318453240,318453240,English,हिन्दी,ਪੰਜਾਬੀ,,Joined in December 2019,https://a0.muscache.com/im/pictures/user/d82be2af-c7cb-4e53-9c50-ecf88aa48cb6.jpg?aki_policy=profile_large,81%,within a few hours,Babar,https://a0.muscache.com/im/pictures/user/d82be2af-c7cb-4e53-9c50-ecf88aa48cb6.jpg?aki_policy=profile_small,Entire place,,https://www.airbnb.com/rooms/52160313,CEO at ALIF LAAM MEEM® - Property Consultants. Running hotel apartments and dealing in real estate in different locations of Pakistan.
"Lahore, Punjab, Pakistan",No,31.37729,74.18922,1 Bedroom Apartment Designer Furnished DIAMOUNT-10,2,49,$49,USD,nightly,61 Reviews,Identity verified,Babar,true,https://www.airbnb.com/users/show/318453240,318453240,English,हिन्दी,ਪੰਜਾਬੀ,,Joined in December 2019,https://a0.muscache.com/im/pictures/user/d82be2af-c7cb-4e53-9c50-ecf88aa48cb6.jpg?aki_policy=profile_large,81%,within a few hours,Babar,https://a0.muscache.com/im/pictures/user/d82be2af-c7cb-4e53-9c50-ecf88aa48cb6.jpg?aki_policy=profile_small,Entire place,,https://www.airbnb.com/rooms/52166894,CEO at ALIF LAAM MEEM® - Property Consultants. Running hotel apartments and dealing in real estate in different locations of Pakistan.
"Lahore, Punjab, Pakistan",No,31.45387,74.2821,Rustic Private Cottage w/2BR.live like Ur HOME :),4,56,$56,USD,nightly,Identity verified,,Talha,true,https://www.airbnb.com/users/show/430851933,430851933,,,,,Joined in November 2021,https://a0.muscache.com/defaults/user_pic-640x640.png?v=3,100%,within an hour,Talha,https://a0.muscache.com/defaults/user_pic-640x640.png?v=3,Private room ,,https://www.airbnb.com/rooms/53218146,
"Lahore, Punjab, Pakistan",No,31.58666,74.20278,#Privacy #Private #Secure #Security #3315676942,6,54,$54,USD,nightly,Identity verified,,Zaheer,true,https://www.airbnb.com/users/show/199107887,199107887,,,,,Joined in July 2018,https://a0.muscache.com/im/pictures/user/f52da018-43bd-4444-935b-bc0414a053ed.jpg?aki_policy=profile_large,100%,within an hour,Zaheer,https://a0.muscache.com/im/pictures/user/f52da018-43bd-4444-935b-bc0414a053ed.jpg?aki_policy=profile_small,Entire place,,https://www.airbnb.com/rooms/26475862,
"Lahore, Punjab, Pakistan",No,31.41235,74.23252,Farmhouse for Rent,6,59,$59,USD,nightly,,,Zohad,true,https://www.airbnb.com/users/show/433304531,433304531,,,,,Joined in November 2021,https://a0.muscache.com/im/pictures/user/cadaa7d0-7d2f-4be0-ab65-b0dc6f00c377.jpg?aki_policy=profile_large,0%,a few days or more,Zohad,https://a0.muscache.com/im/pictures/user/cadaa7d0-7d2f-4be0-ab65-b0dc6f00c377.jpg?aki_policy=profile_small,Entire place,,https://www.airbnb.com/rooms/53510496,
"Lahore, Punjab, Pakistan",Yes,31.45,74.397,Family Friendly with car parking,2,34,$34,USD,nightly,20 Reviews,Identity verified,Aliya,true,https://www.airbnb.com/users/show/50474304,50474304,العربية,English,हिन्दी,ਪੰਜਾਬੀ,Joined in December 2015,https://a0.muscache.com/im/pictures/user/260d2800-44ea-43e3-a115-0191a6d7fc0c.jpg?aki_policy=profile_large,100%,within an hour,Aliya,https://a0.muscache.com/im/pictures/user/260d2800-44ea-43e3-a115-0191a6d7fc0c.jpg?aki_policy=profile_small,Private room ,5,https://www.airbnb.com/rooms/52560766,
"Lahore, Punjab, Pakistan",No,31.46795,74.25528,Rosewood Hotel Lahore,3,57,$57,USD,nightly,Identity verified,,Ahmad,true,https://www.airbnb.com/users/show/154794017,154794017,,,,,Joined in October 2017,https://a0.muscache.com/im/pictures/user/ee45169b-67c7-48e3-8342-006525392541.jpg?aki_policy=profile_large,100%,within an hour,Ahmad,https://a0.muscache.com/im/pictures/user/ee45169b-67c7-48e3-8342-006525392541.jpg?aki_policy=profile_small,Private room ,,https://www.airbnb.com/rooms/45827224,
"Lahore, Punjab, Pakistan",No,31.52143,74.35799,delightful 3 bed apartment,16,51,$51,USD,nightly,Identity verified,,Umer,true,https://www.airbnb.com/users/show/347512224,347512224,,,,,Joined in May 2020,https://a0.muscache.com/im/pictures/user/00473677-000b-4078-ac48-628c21243ff5.jpg?aki_policy=profile_large,100%,within a few hours,Umer,https://a0.muscache.com/im/pictures/user/00473677-000b-4078-ac48-628c21243ff5.jpg?aki_policy=profile_small,Entire place,,https://www.airbnb.com/rooms/52217410,
"Lahore, Punjab, Pakistan",No,31.35477,74.24341,Comfortable room with safe environment,1,57,$57,USD,nightly,,,Zehrish,true,https://www.airbnb.com/users/show/232509239,232509239,,,,,Joined in December 2018,https://a0.muscache.com/im/pictures/user/dce99709-7e5a-4302-9866-34ac7abc1347.jpg?aki_policy=profile_large,0%,a few days or more,Zehrish,https://a0.muscache.com/im/pictures/user/dce99709-7e5a-4302-9866-34ac7abc1347.jpg?aki_policy=profile_small,Private room ,,https://www.airbnb.com/rooms/31888640,
"Lahore, Punjab, Pakistan",No,31.54559,74.32937,Rose Inn for a comfortable stay like home,4,51,$51,USD,nightly,Identity verified,,Sarfraz,true,https://www.airbnb.com/users/show/390607265,390607265,,,,,Joined in March 2021,https://a0.muscache.com/im/pictures/user/1cc2b9e6-13db-4b15-b2f2-b66cf877a555.jpg?aki_policy=profile_large,,,Sarfraz,https://a0.muscache.com/im/pictures/user/1cc2b9e6-13db-4b15-b2f2-b66cf877a555.jpg?aki_policy=profile_small,Private room ,,https://www.airbnb.com/rooms/48386421,
"Lahore, Punjab, Pakistan",No,31.36652,74.1867,Luxury Class 1 Bedroom Apartments,4,51,$51,USD,nightly,2 Reviews,Identity verified,Bilal,true,https://www.airbnb.com/users/show/382094945,382094945,العربية,English,हिन्दी,ਪੰਜਾਬੀ,Joined in December 2020,https://a0.muscache.com/im/pictures/user/ba062ded-159c-4b24-bdae-7b833318af9e.jpg?aki_policy=profile_large,100%,within an hour,Bilal,https://a0.muscache.com/im/pictures/user/ba062ded-159c-4b24-bdae-7b833318af9e.jpg?aki_policy=profile_small,Entire place,,https://www.airbnb.com/rooms/52064476,
"Lahore, Punjab, Pakistan",No,31.48633,74.408,"DHA, RG - Condo",4,57,$57,USD,nightly,74 Reviews,Identity verified,Escobar,true,https://www.airbnb.com/users/show/257918460,257918460,,,,,Joined in April 2019,https://a0.muscache.com/im/pictures/user/d406eb10-36d8-4691-9883-64e2b40e74a8.jpg?aki_policy=profile_large,100%,within an hour,Escobar,https://a0.muscache.com/im/pictures/user/d406eb10-36d8-4691-9883-64e2b40e74a8.jpg?aki_policy=profile_small,Entire place,4.57,https://www.airbnb.com/rooms/48269690,
"Lahore, Punjab, Pakistan",No,31.48092,74.39005,"Neat clean place in phase 1, the heart of DHA",2,46,$46,USD,nightly,Identity verified,,Sohaib,true,https://www.airbnb.com/users/show/219799852,219799852,,,,,Joined in October 2018,https://a0.muscache.com/im/pictures/user/bc0193ca-4ffb-4749-8751-7c1137049437.jpg?aki_policy=profile_large,,,Sohaib,https://a0.muscache.com/im/pictures/user/bc0193ca-4ffb-4749-8751-7c1137049437.jpg?aki_policy=profile_small,Private room ,,https://www.airbnb.com/rooms/37180619,I'm a neat clean guy with good habits.
"Lahore, Punjab, Pakistan",No,31.45274,74.27381,Cheerful upper portion with 3 bedrooms .,8,50,$50,USD,nightly,85 Reviews,Identity verified,Muhammad Uzair,true,https://www.airbnb.com/users/show/300218854,300218854,English,ਪੰਜਾਬੀ,,,Joined in October 2019,https://a0.muscache.com/im/pictures/user/b749f0eb-8529-48e9-9702-e6651a52f4be.jpg?aki_policy=profile_large,96%,within an hour,Muhammad Uzair,https://a0.muscache.com/im/pictures/user/b749f0eb-8529-48e9-9702-e6651a52f4be.jpg?aki_policy=profile_small,Entire place,,https://www.airbnb.com/rooms/52950246,"Hi there! My name is Uzair & i have been living here in Lahore pas 10 years.
I am Entrepreneur running a textile business.i
I enjoy meeting new people and familiarizing myself with other cultures. This is, essentially, why I've decided to become a full-time Airbnb host. now I am working with Airbnb from 2019 with 7 listings."
"Lahore, Punjab, Pakistan",No,31.36692,74.18656,Lovely 1-Bedroom Apartment for premium class,2,54,$54,USD,nightly,2 Reviews,Identity verified,Bilal,true,https://www.airbnb.com/users/show/382094945,382094945,العربية,English,हिन्दी,ਪੰਜਾਬੀ,Joined in December 2020,https://a0.muscache.com/im/pictures/user/ba062ded-159c-4b24-bdae-7b833318af9e.jpg?aki_policy=profile_large,100%,within an hour,Bilal,https://a0.muscache.com/im/pictures/user/ba062ded-159c-4b24-bdae-7b833318af9e.jpg?aki_policy=profile_small,Private room ,,https://www.airbnb.com/rooms/52080469,
"Lahore, Punjab, Pakistan",Yes,31.51816,74.42396,Two Bedroom Modern & Clean Apartment,4,53,$53,USD,nightly,7 Reviews,Identity verified,Imran,true,https://www.airbnb.com/users/show/385951101,385951101,,,,,Joined in January 2021,https://a0.muscache.com/im/pictures/user/93b3bf0f-3699-4c0a-ae6f-e25e71eac3c1.jpg?aki_policy=profile_large,100%,within an hour,Imran,https://a0.muscache.com/im/pictures/user/93b3bf0f-3699-4c0a-ae6f-e25e71eac3c1.jpg?aki_policy=profile_small,Entire place,,https://www.airbnb.com/rooms/48687626,
"Lahore, Punjab, Pakistan",No,31.483,74.378,Double Deluxe With Balcony,2,51,$51,USD,nightly,27 Reviews,Identity verified,Aijaz,true,https://www.airbnb.com/users/show/49462256,49462256,,,,,Joined in November 2015,https://a0.muscache.com/im/pictures/user/5b64edb4-52d0-4003-a1a6-c60eaa1bcf67.jpg?aki_policy=profile_large,100%,within an hour,Aijaz,https://a0.muscache.com/im/pictures/user/5b64edb4-52d0-4003-a1a6-c60eaa1bcf67.jpg?aki_policy=profile_small,Private room ,,https://www.airbnb.com/rooms/53142400,"I am a retired Army Colonel , migrated to Canada after retirement and took up hospitality as my full time engagement in Canada . Owned and operated one motel in Teulon , near Winnipeg , Canada located near a duck hunting lake and an Indian food restaurant titled INDIA CURRY HOUSE located on Broadway , Winnipeg Canada Returned to Pakistan in 2000 . Hospitality experience acquired in Canada was prime motivational factor leading me to start a similar hospitality business in Pakistan by setting up  Lahore Guest House . It is due to the application of hospitality experience  acquired in Canada which helped Lahore Guest House to become the ONLY 4.8 Star Rated Family Guest House In Lahore , Pakistan  
Our corporate slogan is .... "" FEEL AT HOME "" and we make sure that we translate this slogan into reality by making you FEEL AT HOME . Core asset of LAhore Guest House is its absolute family environments and extension of homely comfort and care to all our guests . We also believe that a Guest is FAMILY. My exposure to  Army has built discipline  , attention to detail , prior planing , selflessness beyond self  and straight forward approach into my fiber to an extent that it is second part of my nature . Due to my 11 years stay in Canada and some in USA , I love booth these countries . My life motto is ... 99 % of (Website hidden by Airbnb) ... 100 % FAILURE 
We at LAhore Guest House take each of our guests as part of our family . We go out of our way to ensure that all your relaxation and comfort needs are well attended no matter at what cost . We ensure spotless maintenance , we go out of our way to be with you in all eventualities without any obligations and we are always here for you and we allow you to use all the facilities within freely and unlike typical commercial set ups where you are made even for supply of a match stick. We make you feel at HOME and cause you to believe that YOU ARE AT YOUR OWN HOME .. That's it"
"Lahore, Punjab, Pakistan",No,31.46788,74.25969,BB's,4,51,$51,USD,nightly,Identity verified,,Muhammad,true,https://www.airbnb.com/users/show/320996128,320996128,,,,,Joined in December 2019,https://a0.muscache.com/im/pictures/user/a9cd0346-8985-4503-b272-ac26f0da75ed.jpg?aki_policy=profile_large,100%,within an hour,Muhammad,https://a0.muscache.com/im/pictures/user/a9cd0346-8985-4503-b272-ac26f0da75ed.jpg?aki_policy=profile_small,Private room ,,https://www.airbnb.com/rooms/41064251,
"Lahore, Punjab, Pakistan",Yes,31.50044,74.4219,Green F3 Airport Road,4,49,$49,USD,nightly,7 Reviews,Identity verified,Imran,true,https://www.airbnb.com/users/show/385951101,385951101,,,,,Joined in January 2021,https://a0.muscache.com/im/pictures/user/93b3bf0f-3699-4c0a-ae6f-e25e71eac3c1.jpg?aki_policy=profile_large,100%,within an hour,Imran,https://a0.muscache.com/im/pictures/user/93b3bf0f-3699-4c0a-ae6f-e25e71eac3c1.jpg?aki_policy=profile_small,Entire place,,https://www.airbnb.com/rooms/48313746,
